geo	time	van	vab	msa	msam	msanc	msah	ip	champ	tis	t2is	is	is2	psal	psalh	psalnc	psalm	psalb	psalhb	psalncb	tp	tpb	tpm	tpbm	tph	tpbh	tooltip
DE	1998-01-01	1504834.6022739832	1814066.6	1161496.5192736613	1243355.9600000002	1053674.6	1243355.96	-22832.46308681213	tb	0.14234657446943974	0.026941127740293547	48873	48873	0.7718433092371099	0.8262409424405459	0.7001929636704081	0.8262409424405461	0.6402722586225121	0.6853970852007307	0.5808356760440879	0.19567936739050942	0.22815669076289008	0.14128173418707324	0.17375905755945392	0.1412817341870734	0.17375905755945406	"<b>Allemagne</b>
1998
Toutes branches (marchandes et non marchandes)
Part des salaires dans la VAN : 82.6%"
ES	1998-01-01	365318.3991922013	423188.1	249869.5654948015	277751.4281026839	203221.09999999998	278529.3099833273	2220.691884756621	md	0.12933002025066176	0.035282183029248695	14931	14930.999999999998	0.6839775003047139	0.7624289129680201	0.5562848749183347	0.7602995872007895	0.5904456327926081	0.6581690505553613	0.4802145901550634	0.27515130341002997	0.316022499695286	0.19882921651395435	0.23970041279921045	0.1966998907467238	0.2375710870319799	"<b>Espagne</b>
1998
Branches marchandes
Part des salaires dans la VAN : 76.2%"
ES	1998-01-01	344367.08969930967	400039.3	235676.02255275098	263207.4270442099	189613.9	264514.93232475535	2107.192375060696	mdhfi	0.10877618842455475	0.029554596260917367	11823	11823	0.6843744062724918	0.7681190805884538	0.5506156240585149	0.7643222448290115	0.5891321741457677	0.6612223657144569	0.47398818066125004	0.2812930446725928	0.3156255937275082	0.20134520611607315	0.23567775517098857	0.19754837035663075	0.23188091941154615	"<b>Espagne</b>
1998
Branches marchandes hors services financiers (-KOPQ)
Part des salaires dans la VAN : 76.8%"
ES	1998-01-01	351511.41066163994	393894.2	248275.5054948015	275937.4975909716	201994.9	276806.0724276912	129.66333234738374	mdhi	0.144629913167034	0.0379061179372532	14931	14931	0.7063085236051927	0.7874739312350258	0.5746467792319764	0.7850029592825515	0.6303101327584958	0.7027421892165235	0.5128151163434241	0.2512149036659283	0.2936914763948073	0.17252046798856946	0.21499704071744846	0.17004949603609512	0.21252606876497412	"<b>Espagne</b>
1998
Branches marchandes hors services immobiliers (-LOPQ)
Part des salaires dans la VAN : 78.7%"
ES	1998-01-01	330560.1011687482	370745.4	234081.96255275095	261393.49653249752	188387.7	262791.69476911926	16.163822651458688	mdhifi	0.12254589661040163	0.031889809017185376	11823	11823	0.7081373756999609	0.7949891527742674	0.5699045327428359	0.7907593675349774	0.6313819741330599	0.7088198390839623	0.5081322654306702	0.256096057318126	0.29186262430003906	0.17347406548310942	0.2092406324650225	0.16924428024381954	0.20501084722573262	"<b>Espagne</b>
1998
Branches marchandes hors services immobilier et financiers (-KLOPQ)
Part des salaires dans la VAN : 79.5%"
ES	1998-01-01	352321.51066164	399333.1	249869.5654948015	277751.4281026839	203221.09999999998	278529.3099833273	291.9633323473837	mdhim	0.1457366180377105	0.03738983820775188	14931	14931.000000000002	0.7092089410764632	0.7905543702405934	0.5768058260716531	0.7883464951688086	0.6257171406397354	0.697486158756505	0.5089012155516284	0.248412153440416	0.29079105892353685	0.1692745993480705	0.21165350483119136	0.16706672427628577	0.20944562975940664	"<b>Espagne</b>
1998
Branches marchandes hors imm. des ménages (-LmOPQ)
Part des salaires dans la VAN : 79.1%"
ES	1998-01-01	330560.1011687482	370745.4	234081.96255275095	261393.49653249752	188387.7	262791.69476911926	16.163822651458688	mdhimfi	0.12254589661040163	0.031889809017185376	11823	11823	0.7081373756999609	0.7949891527742674	0.5699045327428359	0.7907593675349774	0.6313819741330599	0.7088198390839623	0.5081322654306702	0.256096057318126	0.29186262430003906	0.17347406548310942	0.2092406324650225	0.16924428024381954	0.20501084722573262	"<b>Espagne</b>
1998
NA
Part des salaires dans la VAN : 79.5%"
ES	1998-01-01	436566.5591112649	504833.5	317653.40896455885	346637.28	269161.2	346637.28	2214.6918039181546	tb	0.12556222740360728	0.029576087957712792	14931	14931	0.7276173640308546	0.79400786149462	0.6165410391211404	0.79400786149462	0.6292241084725139	0.6866368416517525	0.5331682624073085	0.23818166549079353	0.27238263596914536	0.17179116802702823	0.20599213850538003	0.17179116802702823	0.20599213850538003	"<b>Espagne</b>
1998
Toutes branches (marchandes et non marchandes)
Part des salaires dans la VAN : 79.4%"
FR	1998-01-01	741964.8759985922	940562.4	532990.6861253747	546057.8572807695	479791.8	542074.7855098837	38243.00201007463	md	0.14228551390982452	0.03161300090243879	29733.999999999996	29733.999999999996	0.7183502930755795	0.7305935941783208	0.6466502869886664	0.7359618695505548	0.5666723293695078	0.5763304864301227	0.510111609819827	0.24157503363212784	0.2816497069244205	0.22396345715715257	0.2640381304494452	0.2293317325293865	0.26940640582167913	"<b>France</b>
1998
Branches marchandes
Part des salaires dans la VAN : 73.1%"
FR	1998-01-01	708700.754297632	898271.6	502934.45862575754	515745.2112674418	450779.5	512745.8940513269	34483.41970460185	mdhfi	0.11393994299915183	0.02610012383782366	23445	23445	0.7096570104884365	0.7235012675547255	0.6360646538985999	0.7277334024832222	0.5598913052864607	0.570813876394764	0.50182984745371	0.2572613258364126	0.29034298951156345	0.23918493384162695	0.2722665975167778	0.24341706877012353	0.2764987324452744	"<b>France</b>
1998
Branches marchandes hors services financiers (-KOPQ)
Part des salaires dans la VAN : 72.4%"
FR	1998-01-01	655762.3841807352	799222.6	522979.04369312094	535813.6923356182	470726.8	531364.4465342246	25535.386046698528	mdhi	0.22392869384675196	0.03720365264946211	29734	29733.999999999996	0.7975130265309366	0.8103002846039653	0.7178313537884518	0.8170851290975271	0.6543596786341139	0.6648516277370342	0.5889808421333431	0.1571443299791541	0.20248697346906339	0.1375722274125636	0.1829148709024729	0.14435707190612546	0.18969971539603472	"<b>France</b>
1998
Branches marchandes hors services immobiliers (-LOPQ)
Part des salaires dans la VAN : 81%"
FR	1998-01-01	622498.262479775	756931.8	492922.81619350374	505501.0463222905	441714.5	502035.55507566774	21775.80374122575	mdhifi	0.18093705769072113	0.03097372841252012	23445	23445	0.7918460916339004	0.8064850704574921	0.7095835066918782	0.8120521402077234	0.651211662917985	0.6632507117228629	0.583559179307832	0.1704911526395135	0.20815390836609954	0.1502851040656905	0.18794785979227654	0.1558521738159219	0.19351492954250793	"<b>France</b>
1998
Branches marchandes hors services immobilier et financiers (-KLOPQ)
Part des salaires dans la VAN : 80.6%"
FR	1998-01-01	686899.8612167188	850276.4	532990.6861253747	546057.8572807695	479791.8	546348.6282815058	30125.544543250886	mdhim	0.19319186125423043	0.034969805112784504	29733.999999999996	29734.000000000004	0.7759365174150396	0.7953832270598338	0.6984887129692174	0.7949599179035017	0.6268440311002101	0.6425541486056837	0.5642774514263832	0.18077624134526712	0.22406348258496048	0.1617528408568049	0.20504008209649827	0.16132953170047282	0.2046167729401662	"<b>France</b>
1998
Branches marchandes hors imm. des ménages (-LmOPQ)
Part des salaires dans la VAN : 79.5%"
FR	1998-01-01	622498.262479775	756931.8	492922.81619350374	505501.0463222905	441714.5	506443.53659574466	21775.80374122575	mdhimfi	0.18093705769072113	0.03097372841252012	23445	23445	0.7918460916339004	0.8135661850336474	0.7095835066918782	0.8120521402077234	0.651211662917985	0.6690741974319808	0.583559179307832	0.1704911526395135	0.20815390836609954	0.1502851040656905	0.18794785979227654	0.14877105923976652	0.18643381496635256	"<b>France</b>
1998
NA
Part des salaires dans la VAN : 81.4%"
FR	1998-01-01	953460.9121355814	1192915.2000000002	735536.5179295697	750724.16	673704.8	751531.7811019575	44125.81849007964	tb	0.13644181555870882	0.024925493446642306	29733.999999999996	29734	0.7714385650924063	0.7882145681448662	0.7065887981616594	0.7873675264972453	0.6165874304641014	0.629995980520625	0.5647549800689939	0.19737609776209802	0.22856143490759379	0.18144713635725895	0.21263247350275472	0.180600094709638	0.21178543185513374	"<b>France</b>
1998
Toutes branches (marchandes et non marchandes)
Part des salaires dans la VAN : 78.8%"
IT	1998-01-01	674197.0558148077	851585.9	443419.6313385289	456396.6466653491	300087.4	458403.84717697033	25919.67843196025	md	0.11261500148456405	0.03051835404977936	25989	25989	0.6577003377782918	0.6799256140668869	0.445103397310637	0.6769484421936051	0.5206986533461027	0.538294313206654	0.3523865296501504	0.3037515852524447	0.34229966222170816	0.28450348083713145	0.3230515578063949	0.2815263089638496	0.32007438593311305	"<b>Italie</b>
1998
Branches marchandes
Part des salaires dans la VAN : 68%"
IT	1998-01-01	633444.3888949013	803478.4	410185.981165833	422674.18627540115	272252.7	427753.33065219445	22452.55140093337	mdhfi	0.07573287013906521	0.021043502849609895	16908	16908	0.6475485273165622	0.6752815845420105	0.4297973188695672	0.667263288909691	0.5105127669466074	0.5323768886035947	0.338842587429855	0.3257593110723807	0.3524514726834378	0.3060445494792519	0.332736711090309	0.29802625384693243	0.3247184154579895	"<b>Italie</b>
1998
Branches marchandes hors services financiers (-KOPQ)
Part des salaires dans la VAN : 67.5%"
IT	1998-01-01	616968.1558148076	751309.2	440168.6935656031	452956.2818431612	298928.7	455062.69144502125	21296.078431960246	mdhi	0.14699705343768338	0.03459161687358547	25989	25989	0.713438269734178	0.7375788963435825	0.4845123645080444	0.7341647661619718	0.5858688986712836	0.6056929576331839	0.3978770657939501	0.2444380002887419	0.28656173026582193	0.22371150386094818	0.2658352338380282	0.22029737367933747	0.2624211036564175	"<b>Italie</b>
1998
Branches marchandes hors services immobiliers (-LOPQ)
Part des salaires dans la VAN : 73.8%"
IT	1998-01-01	576215.4888949012	703201.7	406935.04339290725	419233.8214532132	271094	424412.1749202454	17828.95140093337	mdhifi	0.09988158968899238	0.02404431047308333	16908	16908	0.7062202443973701	0.7365511394603557	0.47047329553726414	0.7275643045577335	0.5786889357532942	0.6035425894451698	0.3855138575461351	0.2644365665945956	0.2937797556026299	0.24309250643423216	0.27243569544226653	0.23410567153161	0.26344886053964434	"<b>Italie</b>
1998
Branches marchandes hors services immobilier et financiers (-KLOPQ)
Part des salaires dans la VAN : 73.7%"
IT	1998-01-01	637243.3650116599	786835.5	443419.6313385289	456396.6466653491	300087.4	458403.84717697033	22934.139922615603	mdhim	0.13408574640208132	0.033029775601126285	25988.999999999996	25989	0.6958403267649801	0.7193544450142415	0.4709149070457708	0.7162046271866608	0.5635480749642446	0.5825917198410219	0.38138518152777806	0.26337619642388915	0.30415967323501997	0.2430118960022084	0.2837953728133392	0.2398620781746277	0.2806455549857585	"<b>Italie</b>
1998
Branches marchandes hors imm. des ménages (-LmOPQ)
Part des salaires dans la VAN : 71.9%"
IT	1998-01-01	576215.4888949012	703201.7	406935.04339290725	419233.8214532132	271094	424412.1749202454	17828.95140093337	mdhimfi	0.09988158968899238	0.02404431047308333	16908	16908	0.7062202443973701	0.7365511394603557	0.47047329553726414	0.7275643045577335	0.5786889357532942	0.6035425894451698	0.3855138575461351	0.2644365665945956	0.2937797556026299	0.24309250643423216	0.27243569544226653	0.23410567153161	0.26344886053964434	"<b>Italie</b>
1998
NA
Part des salaires dans la VAN : 73.7%"
IT	1998-01-01	812748.9517736563	1017699	575903.547341704	589831.3400000001	422069.9	589831.3400000001	32713.557576727384	tb	0.1097298048164868	0.025537020278097945	25989	25989	0.7085872532777973	0.7257239012278212	0.5193115279680397	0.7257239012278212	0.565887897444828	0.5795734691691748	0.4147296007955201	0.25943608290333914	0.29141274672220274	0.2422994349533153	0.2742760987721789	0.2422994349533153	0.2742760987721789	"<b>Italie</b>
1998
Toutes branches (marchandes et non marchandes)
Part des salaires dans la VAN : 72.6%"
NL	1998-01-01	241771.4619492494	287519.9	173430.5104050883	169242.30636882962	141898	169436.25191489363	-1217.530642538762	md	0.2270673680914796	0.053971916378657614	15518	15518	0.7173324304151883	0.7008116282576817	0.586909632989629	0.7000094428198292	0.6031948063597974	0.5893026949261376	0.49352410041878836	0.2184829885143733	0.28266756958481165	0.23580597610973242	0.29999055718017076	0.2350037906718799	0.29918837174231827	"<b>Pays-Bas</b>
1998
Branches marchandes
Part des salaires dans la VAN : 70.1%"
NL	1998-01-01	218484.3807110673	261713	162015.71873842162	157888.16001827284	130939.8	158238.17167173253	-1292.1793214617107	mdhfi	0.23012764152787943	0.04965362821105562	12995	12995	0.741543712237617	0.7242539313645179	0.5993096603695445	0.7226519328494727	0.6190587350969253	0.6046248053086111	0.5003182875898408	0.19897835182157494	0.2584562877623831	0.2178701312097191	0.27734806715052723	0.21626813269467393	0.27574606863548207	"<b>Pays-Bas</b>
1998
Branches marchandes hors services financiers (-KOPQ)
Part des salaires dans la VAN : 72.4%"
NL	1998-01-01	226192.1067246546	259309	170913.15868095035	166769.86855727612	139718.80000000002	167041.15969604865	-2225.2342145750035	mdhi	0.28072169513304185	0.059843661423244085	15518	15518	0.7556106230046492	0.7384924351024731	0.6176997156230601	0.7372930513454493	0.6591100142337919	0.6441780258149492	0.5388119964983862	0.1757839768127079	0.24438937699535082	0.19410154847190772	0.26270694865455063	0.192902164714884	0.2615075648975269	"<b>Pays-Bas</b>
1998
Branches marchandes hors services immobiliers (-LOPQ)
Part des salaires dans la VAN : 73.8%"
NL	1998-01-01	202905.02548647244	233502.1	159498.3670142837	155415.72220671937	128760.6	155843.07945288756	-2299.882893497952	mdhifi	0.2993780322511137	0.05565260440912523	12995.000000000002	12995	0.7860740099062621	0.7680592389431848	0.6345855638187946	0.7659530454413552	0.6830703750171141	0.6674161793529375	0.5514322997523363	0.14988124813210343	0.21392599009373794	0.17000221259701026	0.23404695455864477	0.16789601909518062	0.2319407610568151	"<b>Pays-Bas</b>
1998
Branches marchandes hors services immobilier et financiers (-KLOPQ)
Part des salaires dans la VAN : 76.8%"
NL	1998-01-01	237568.90672465457	275729.2	173430.5104050883	169242.30636882962	141898	169436.25191489363	-1675.2342145750038	mdhim	0.2419455566472595	0.05627985719321711	15518	15518	0.7300219241489229	0.7132088716949496	0.5972919687022074	0.7123924957274971	0.6289885525547831	0.614502388266798	0.5146281206343035	0.20465808000673225	0.26997807585107714	0.22228750842815806	0.287607504272503	0.22147113246070543	0.2867911283050503	"<b>Pays-Bas</b>
1998
Branches marchandes hors imm. des ménages (-LmOPQ)
Part des salaires dans la VAN : 71.3%"
NL	1998-01-01	202905.02548647244	233502.1	159498.3670142837	155415.72220671937	128760.6	155843.07945288756	-2299.882893497952	mdhimfi	0.2993780322511137	0.05565260440912523	12995.000000000002	12995	0.7860740099062621	0.7680592389431848	0.6345855638187946	0.7659530454413552	0.6830703750171141	0.6674161793529375	0.5514322997523363	0.14988124813210343	0.21392599009373794	0.17000221259701026	0.23404695455864477	0.16789601909518062	0.2319407610568151	"<b>Pays-Bas</b>
1998
NA
Part des salaires dans la VAN : 76.8%"
NL	1998-01-01	295292.69301396015	353505.80000000005	229851.70489327726	225016.53999999998	193448.3	225016.53999999998	-1223.4310538674267	tb	0.23712967126019716	0.04389744100379682	15518	15518	0.7783860228549945	0.762011879479057	0.6551069653147652	0.762011879479057	0.6502063188023428	0.636528566150824	0.5472280794261366	0.1690627275979455	0.2216139771450055	0.185436870973883	0.23798812052094298	0.185436870973883	0.23798812052094298	"<b>Pays-Bas</b>
1998
Toutes branches (marchandes et non marchandes)
Part des salaires dans la VAN : 76.2%"
BE	1999-01-01	134954.9274970992	173069	106675.94526595043	103242.99654989457	86784.59999999999	103470.07469578783	2885.195495108518	md	0.2712261685129402	0.04431758431608202	7670	7669.999999999999	0.7904560970420541	0.76670097650203894	0.6430635887812647	0.765018354384383	0.6163781224017614	0.5978544666912493	0.5014450883751567	0.15271011302341486	0.2095439029579459	0.17814785568108593	0.23498164561561694	0.17646523356343005	0.23329902349796108	"<b>Belgique</b>
1999
Branches marchandes
Part des salaires dans la VAN : 76.7%"
BE	1999-01-01	124578.90658804987	159949.9	98087.6438706016	94793.22941091181	78999	95335.87775351014	2541.598114170656	mdhfi	0.22909440235941267	0.03794313094287649	6069	6069	0.7873535460938985	0.7652650064489742	0.6341282177185036	0.7609091459147931	0.6132397949020387	0.5960358696911354	0.4938984019371066	0.16393034163463474	0.21264645390610143	0.19037474181374026	0.23909085408520697	0.18601888127955907	0.23473499355102578	"<b>Belgique</b>
1999
Branches marchandes hors services financiers (-KOPQ)
Part des salaires dans la VAN : 76.5%"
BE	1999-01-01	126249.02749709919	154930.1	106076.57026595043	102664.31018215323	86305.1	102888.3545397816	1018.9954951085183	mdhi	0.3802214034766462	0.04950619666546397	7670.000000000001	7670	0.8402169297374409	0.8149635413401157	0.6836100183186206	0.813188918896917	0.6846737352260821	0.6640953213080066	0.5570583121033292	0.09903012703552132	0.1597830702625591	0.12605813787604525	0.18681108110308303	0.12428351543284645	0.18503645865988425	"<b>Belgique</b>
1999
Branches marchandes hors services immobiliers (-LOPQ)
Part des salaires dans la VAN : 81.5%"
BE	1999-01-01	115873.00658804986	141811	97488.2688706016	94214.54304317046	78519.5	94754.1575975039	675.3981141706562	mdhifi	0.33011077412543904	0.04279639802272038	6069	6069	0.8413371823274646	0.8177414256141001	0.6776340953950687	0.8130844777172368	0.6874520937769397	0.6681721276734802	0.5536911805149107	0.10628651210573138	0.15866281767253546	0.13453921671595911	0.1869155222827632	0.12988226881909587	0.18225857438589993	"<b>Belgique</b>
1999
Branches marchandes hors services immobilier et financiers (-KLOPQ)
Part des salaires dans la VAN : 81.8%"
BE	1999-01-01	129741.92227407024	162003.2	106675.94526595043	103242.99654989457	86784.59999999999	103470.07469578783	1648.5954951085184	mdhim	0.3325243928449233	0.047344743807529725	7669.999999999999	7670	0.8222164694045874	0.7975068727378258	0.6689017588060236	0.795756643190482	0.6584804822741182	0.6386915486594574	0.5356968257417136	0.11866617002634616	0.17778353059541258	0.14512599624045153	0.20424335680951794	0.14337576669310773	0.20249312726217414	"<b>Belgique</b>
1999
Branches marchandes hors imm. des ménages (-LmOPQ)
Part des salaires dans la VAN : 79.8%"
BE	1999-01-01	115873.00658804986	141811	97488.2688706016	94214.54304317046	78519.5	94754.1575975039	675.3981141706562	mdhimfi	0.33011077412543904	0.04279639802272038	6069	6069	0.8413371823274646	0.8177414256141001	0.6776340953950687	0.8130844777172368	0.6874520937769397	0.6681721276734802	0.5536911805149107	0.10628651210573138	0.15866281767253546	0.13453921671595911	0.1869155222827632	0.12988226881909587	0.18225857438589993	"<b>Belgique</b>
1999
NA
Part des salaires dans la VAN : 81.8%"
BE	1999-01-01	174079.2274970992	216177.3	145300.0852403069	141445.28	122964.4	141445.28	1983.4954951085183	tb	0.2665124600157172	0.03548013598097488	7669.999999999999	7670.000000000001	0.83467790689	0.8125339366085882	0.7063703221112297	0.8125339366085882	0.6721338699313336	0.6543021862147413	0.5688127291810935	0.12126169538030648	0.16532209311000004	0.14340566566171828	0.18746606339141184	0.14340566566171828	0.18746606339141184	"<b>Belgique</b>
1999
Toutes branches (marchandes et non marchandes)
Part des salaires dans la VAN : 81.3%"
DE	1999-01-01	1248795.7795920842	1530437	923627.9725531633	994473.9461172338	826437	996997.122455525	-10941.078735736804	md	0.16503786303044624	0.03506514805901844	53665.00000000001	53665.00000000001	0.739614905533124	0.798366825663994	0.6617871500734519	0.7963463381034777	0.6035060394862143	0.6514460395661664	0.5400006664763071	0.21741169491108192	0.260385094466876	0.1606802623407283	0.20365366189652237	0.15865977478021193	0.201633174336006	"<b>Allemagne</b>
1999
Branches marchandes
Part des salaires dans la VAN : 79.8%"
DE	1999-01-01	1161790.4488894795	1435622	861222.0774914349	927292.8695116604	770582	934782.5776597344	-11267.772078483158	mdhfi	0.13117148626322991	0.02746266078396681	39426	39426	0.7412886534870821	0.8046051493651587	0.6632710750347243	0.7981584548212044	0.5998947337749316	0.6511341966476791	0.5367582831692465	0.22477579467765701	0.25871134651291794	0.16790599334353465	0.2018415451787956	0.16145929879958038	0.19539485063484133	"<b>Allemagne</b>
1999
Branches marchandes hors services financiers (-KOPQ)
Part des salaires dans la VAN : 80.5%"
DE	1999-01-01	1127798.1693898551	1332146	911400.4920336828	980925.2837678434	816022	983378.4419944875	-12811.088166368707	mdhi	0.2479924953707887	0.040284623457188626	53665	53665	0.8081237554470897	0.8719454142459733	0.7235532226847577	0.8697702393847023	0.6841596131607818	0.7381911907512296	0.6125619864489328	0.14429237586385835	0.19187624455291027	0.08264589192624572	0.13022976061529765	0.08047071706497481	0.12805458575402673	"<b>Allemagne</b>
1999
Branches marchandes hors services immobiliers (-LOPQ)
Part des salaires dans la VAN : 87.2%"
DE	1999-01-01	1040792.8386872504	1237331	848994.5969719543	913744.20716227	760167	921163.8971986971	-13137.781509115062	mdhifi	0.20555975720842987	0.031863745432709596	39426	39426	0.8157190993385286	0.8850597957231902	0.7303730115579935	0.8779309130477622	0.6861499444950093	0.744476536350174	0.614360264149205	0.14640016346334858	0.18428090066147143	0.08418834975411499	0.12206908695223784	0.07705946707868695	0.1149402042768098	"<b>Allemagne</b>
1999
Branches marchandes hors services immobilier et financiers (-KLOPQ)
Part des salaires dans la VAN : 88.5%"
DE	1999-01-01	1204991.8023768943	1458651	923627.9725531633	994473.9461172338	826437	996997.122455525	-11618.066077508956	mdhim	0.190731694381684	0.036790843046074766	53665	53665	0.7665014572972781	0.8273891328463052	0.6858444998296421	0.8252951963288002	0.6332069648964442	0.683506282486712	0.566576240649751	0.1889629700173777	0.23349854270272183	0.13016923098585562	0.17470480367119975	0.12807529446835061	0.17261086715369475	"<b>Allemagne</b>
1999
Branches marchandes hors imm. des ménages (-LmOPQ)
Part des salaires dans la VAN : 82.7%"
DE	1999-01-01	1040792.8386872504	1237331	848994.5969719543	913744.20716227	760167	921163.8971986971	-13137.781509115062	mdhimfi	0.20555975720842987	0.031863745432709596	39426	39426	0.8157190993385286	0.8850597957231902	0.7303730115579935	0.8779309130477622	0.6861499444950093	0.744476536350174	0.614360264149205	0.14640016346334858	0.18428090066147143	0.08418834975411499	0.12206908695223784	0.07705946707868695	0.1149402042768098	"<b>Allemagne</b>
1999
NA
Part des salaires dans la VAN : 88.5%"
DE	1999-01-01	1538941.487537017	1864003	1201211.6643903782	1281669.1600000001	1090835	1281669.16	-17617.434478470026	tb	0.15889920380735578	0.0287901897153599	53665	53665	0.7805440779381709	0.8328251401235754	0.7088216211168727	0.8328251401235756	0.6444258214125075	0.6875896444372674	0.5852109680080987	0.18458455077539532	0.21945592206182907	0.13230348858999064	0.1671748598764244	0.13230348858999078	0.16717485987642455	"<b>Allemagne</b>
1999
Toutes branches (marchandes et non marchandes)
Part des salaires dans la VAN : 83.3%"
ES	1999-01-01	391679	453611	268839.57095943915	298709.6376702588	220029	299575.2462512592	1605.9999999999998	md	0.12377947470741987	0.03351991023145382	15205	15205	0.6863772909945112	0.764848884548978	0.5617584807967749	0.7626388896781773	0.5926654577588267	0.6604232398492523	0.4850609883799114	0.2748026548284714	0.3136227090054888	0.19854105614480527	0.23736111032182267	0.19633106127400454	0.23515111545102194	"<b>Espagne</b>
1999
Branches marchandes
Part des salaires dans la VAN : 76.5%"
ES	1999-01-01	370989	430493	253797.633956201	283216.7254578455	205724	284754.1335012232	1548.9999999999998	mdhfi	0.10441042214173805	0.028423226393925104	12236	12236	0.6841109411766952	0.7675541148153265	0.554528570927979	0.7634100349547979	0.5895511284880381	0.6614605429152697	0.4778800119862576	0.28290694884160716	0.31588905882330476	0.20360785506350462	0.2365899650452022	0.1994637752029759	0.23244588518467346	"<b>Espagne</b>
1999
Branches marchandes hors services financiers (-KOPQ)
Part des salaires dans la VAN : 76.8%"
ES	1999-01-01	376369	421426	266926.4869899735	296468.4923072101	218652	297446.1962440639	-574.0000000000001	mdhi	0.13893138581902817	0.0360798811653766	15204.999999999998	15205	0.7092148582640269	0.7903047175619243	0.5809511410344635	0.7877069904992444	0.633388749127898	0.7058088400907013	0.5188384200310375	0.2503859590190119	0.29078514173597314	0.17189382678379433	0.2122930095007556	0.16929609972111437	0.20969528243807564	"<b>Espagne</b>
1999
Branches marchandes hors services immobiliers (-LOPQ)
Part des salaires dans la VAN : 79%"
ES	1999-01-01	355679	398308	251884.54998673534	280975.5800947967	204347	282625.08349402796	-631.0000000000001	mdhifi	0.11788684268220767	0.03071994536891049	12236	12236	0.7081794257933005	0.7946071696502407	0.5745264690915123	0.7899695514629672	0.6323863693090155	0.7095641651536699	0.5130376492563544	0.2574187680837628	0.2918205742066995	0.17562864241409606	0.21003044853703276	0.1709910242268226	0.2053928303497593	"<b>Espagne</b>
1999
Branches marchandes hors services immobilier et financiers (-KLOPQ)
Part des salaires dans la VAN : 79.5%"
ES	1999-01-01	377711	427773	268839.57095943915	298709.6376702588	220029	299575.2462512592	-426.0000000000001	mdhim	0.13966014898486603	0.03554455283526543	15204.999999999998	15205	0.7117599724642363	0.7931334969096986	0.5825326770996874	0.7908417749820863	0.6284631591041023	0.7003135921417648	0.5143592512851443	0.24798438234671707	0.2882400275357637	0.168902579828867	0.20915822501791365	0.16661085790125474	0.20686650309030138	"<b>Espagne</b>
1999
Branches marchandes hors imm. des ménages (-LmOPQ)
Part des salaires dans la VAN : 79.3%"
ES	1999-01-01	355679	398308	251884.54998673534	280975.5800947967	204347	282625.08349402796	-631.0000000000001	mdhimfi	0.11788684268220767	0.03071994536891049	12236	12236	0.7081794257933005	0.7946071696502407	0.5745264690915123	0.7899695514629672	0.6323863693090155	0.7095641651536699	0.5130376492563544	0.2574187680837628	0.2918205742066995	0.17562864241409606	0.21003044853703276	0.1709910242268226	0.2053928303497593	"<b>Espagne</b>
1999
NA
Part des salaires dans la VAN : 79.5%"
ES	1999-01-01	467842	540843	341243.14057433547	372364.4	290388	372364.4	1557.9999999999995	tb	0.12010376767199842	0.028113519080398563	15205	15205	0.7293982596140053	0.7959191350926168	0.6206967309476277	0.7959191350926168	0.6309467638008358	0.6884888960382218	0.5369173678867989	0.23810145182703676	0.2706017403859947	0.17158057634842527	0.20408086490738322	0.17158057634842527	0.20408086490738322	"<b>Espagne</b>
1999
Toutes branches (marchandes et non marchandes)
Part des salaires dans la VAN : 79.6%"
FR	1999-01-01	772462.1102665783	980205.2999999999	560247.3540108299	576708.2537661839	506556.9	573057.173820717	40031.045272205556	md	0.1655398550968975	0.03583943078047017	35130	35130	0.7252748666436046	0.7418579710310371	0.6557692516791357	0.7465845199412573	0.5715612372334958	0.584629744218601	0.5167865344127399	0.22924717458910188	0.2747251333563954	0.2079375212914492	0.25341548005874276	0.21266407020166933	0.2581420289689629	"<b>France</b>
1999
Branches marchandes
Part des salaires dans la VAN : 74.2%"
FR	1999-01-01	735763.1729321098	934178.2	528545.8134064428	544662.9838445376	475976.5	542100.7377046788	36342.46722194177	mdhfi	0.1376959925814794	0.030543423085659674	28533	28533	0.7183640508944209	0.7367869956637519	0.6469153628648919	0.7402694289168978	0.5657869273832795	0.5802969259020161	0.5095136024368798	0.24285580754685934	0.28163594910557904	0.22095042952438246	0.2597305710831022	0.22443286277752827	0.263213004336248	"<b>France</b>
1999
Branches marchandes hors services financiers (-KOPQ)
Part des salaires dans la VAN : 73.7%"
FR	1999-01-01	684647.4913163838	834970.7	549327.2593812004	565501.8373655131	496570.7	560937.9367658123	26776.119746993012	mdhi	0.25960641285943703	0.04207333263310917	35130	35130	0.8023505035050945	0.8193091245938652	0.7252939743417955	0.8259751836353226	0.657900042937076	0.6718055337340728	0.5947163175905454	0.14633841970638917	0.19764949649490543	0.1227137395761611	0.17402481636467737	0.12937979861761856	0.18069087540613482	"<b>France</b>
1999
Branches marchandes hors services immobiliers (-LOPQ)
Part des salaires dans la VAN : 81.9%"
